2026-02-01 00:01:47 | WARN | api | Slow response detected (1208ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=64.227.100.165, request_id=1brwzyofn4icfk4g, trace_id=06fij5dng9nlvl1ntxq7eitl, ua="curl/8.4.0")
2026-02-02 00:53:35 | WARN | api | Payment provider latency high (2539ms) (env=prod, region=us-east-1, ip=200.243.50.177, request_id=pg9tg3j7xmt1sdnq, trace_id=ihh8f665bkiphunajmdho9f3, ua="curl/8.4.0")
2026-02-02 00:53:56 | WARN | api | Slow response detected (2689ms) endpoint=/files/8030 (env=prod, region=ap-southeast-1, ip=64.196.106.102, request_id=i7e9edl1fkegmkfu, trace_id=8cg8mr88ftamsi345tn3ugyl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:54:13 | WARN | api | Retrying request to upstream service attempt=3 (env=staging, region=me-south-1, ip=76.64.85.250, request_id=alvc4uvp7e0ppkab, trace_id=bkes5caak1b75j84luecfkzc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:55:00 | WARN | api | Temporary network jitter detected rtt_ms=294 (env=prod, region=ap-southeast-1, ip=222.208.47.223, request_id=h8amuz9tn90366f5, trace_id=mttbmt33ukyeznak5fszvjd3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:56:09 | WARN | api | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=119.199.226.193, request_id=uop2qhs40hwrrczu, trace_id=ao3yzakrwbyom4pl1sf9mmc9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:58:43 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=eu-west-1, ip=175.125.127.121, request_id=b4aa8w4h6mjm1vjy, trace_id=liah12sxhc2oomup8psm6y4v, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:02:17 | WARN | api | Rate limit nearing threshold remaining=32 (env=prod, region=us-east-1, ip=115.121.176.58, request_id=yo2le08pg1t2kwn2, trace_id=rti7fbpi24vttque34hs171z, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:02:55 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=me-south-1, ip=102.226.111.100, request_id=kr1499tdvhqzmtmj, trace_id=itbyqun57sr5t6z75it0yr3u, ua="curl/8.4.0")
2026-02-02 01:03:22 | WARN | api | Elevated error rate observed window_s=60 rate=3.8% (env=staging, region=us-east-1, ip=184.96.188.40, request_id=dp1trry2alwk1hja, trace_id=eev1sytao7bg7rntlx3qbpav, ua="curl/8.4.0")
2026-02-02 01:04:39 | WARN | api | Elevated error rate observed window_s=120 rate=14.1% (env=prod, region=ap-southeast-1, ip=165.228.209.238, request_id=4nt87ylf1zinaqc5, trace_id=5rvrpkezniwpmlog79kcesmh, ua="PostmanRuntime/7.36.0")
2026-02-02 01:05:24 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=41.180.130.152, request_id=coh3weatnf4gaa4o, trace_id=eghfivaiwng6b96ap3hevcu6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:06:16 | WARN | api | Payment provider latency high (1982ms) (env=prod, region=us-east-1, ip=98.56.139.86, request_id=79gmlwdbks9qddp9, trace_id=tc0ob9rs5tlilfqk6bw6ep51, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:06:28 | WARN | api | Queue backlog growing size=615 (env=prod, region=ap-southeast-1, ip=230.236.12.247, request_id=2nkd3sywgps7t521, trace_id=87z56fwe0jx7pophp5tyfwgo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:07:58 | WARN | api | Payment provider latency high (1506ms) (env=prod, region=eu-west-1, ip=108.135.29.8, request_id=2hlhhl4vy2ioyc36, trace_id=l1no718ze62u50v771g13oeu, ua="PostmanRuntime/7.36.0")
2026-02-02 01:08:29 | WARN | api | Disk usage above 80% disk=99% (env=prod, region=me-south-1, ip=31.119.101.112, request_id=oye28jmrw4v1k8se, trace_id=inv7pinfww3c5mfqhzlmrl61, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:09:01 | WARN | api | Payment provider latency high (2421ms) (env=dev, region=eu-west-1, ip=245.100.225.77, request_id=ecvxov94mqpj9ahu, trace_id=ts1n9mvji6mzp2fnt63omtoq, ua="curl/8.4.0")
2026-02-02 01:09:30 | WARN | api | Disk usage above 80% disk=92% (env=staging, region=ap-southeast-1, ip=225.121.58.76, request_id=2ay979v4avcqfa1j, trace_id=dis6da14eukfoif6n4r7g227, ua="PostmanRuntime/7.36.0")
2026-02-02 01:09:38 | WARN | api | Slow response detected (2670ms) endpoint=/admin/config (env=staging, region=eu-west-1, ip=233.62.23.44, request_id=8ferxv846hvw9iau, trace_id=imi86cjczo1vakaedxzkk037, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:10:36 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=me-south-1, ip=85.64.42.7, request_id=bsgxqo29rrj2lm3b, trace_id=f56fzx7isczjdip724elcxlh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:11:39 | WARN | api | Slow response detected (1836ms) endpoint=/analytics/event (env=dev, region=ap-southeast-1, ip=42.188.156.146, request_id=utzbkesc27ae7afd, trace_id=46waj8n6arsmprz5hz8cdu5w, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:11:50 | WARN | api | Disk usage above 80% disk=97% (env=staging, region=eu-west-1, ip=200.31.69.131, request_id=21jl27gx2r748h7h, trace_id=splke3ix7swcft1h29v1nyd2, ua="PostmanRuntime/7.36.0")
2026-02-02 01:15:56 | WARN | api | Payment provider latency high (884ms) (env=staging, region=ap-southeast-1, ip=20.208.217.231, request_id=vabgqf9vxcit1c10, trace_id=oa81swke51zagdjro1lqhhdm, ua="PostmanRuntime/7.36.0")
2026-02-02 01:16:00 | WARN | api | Temporary network jitter detected rtt_ms=150 (env=prod, region=me-south-1, ip=170.222.163.143, request_id=46u5vncoaxtzh5m3, trace_id=ml3nzaf0zeby9jbqmxtybrbz, ua="PostmanRuntime/7.36.0")
2026-02-02 01:18:10 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=42.134.215.115, request_id=c7byrc7nrcvefkuw, trace_id=zink0f4tfd1iid273bscc2zw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:18:50 | WARN | api | Circuit breaker half-open dependency=stripe (env=prod, region=me-south-1, ip=201.175.66.69, request_id=sojc76p95enw5lo1, trace_id=ncdmd7lnaf7tmfnq7ud6bqqr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:20:09 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=120.175.78.13, request_id=83cmv8qo7oxnpvhk, trace_id=eid71qdnrypx0dh4oupsci31, ua="curl/8.4.0")
2026-02-02 01:20:10 | WARN | api | Rate limit nearing threshold remaining=50 (env=prod, region=us-east-1, ip=78.80.120.67, request_id=9tb8svrzn0u00f2u, trace_id=f6tytotkwnyw10uqpust6bxu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:22:24 | WARN | api | Rate limit nearing threshold remaining=50 (env=dev, region=us-east-1, ip=107.106.52.115, request_id=e6lynrpujdknpxek, trace_id=zhhac9mrnp6qbfg9hwp5w9vp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:23:06 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=161.28.135.51, request_id=kmc1tjvs2ga8a2ak, trace_id=laxl4vdzd7suvjjkk1gs8gry, ua="PostmanRuntime/7.36.0")
2026-02-02 01:24:42 | WARN | api | Elevated error rate observed window_s=120 rate=3.1% (env=staging, region=me-south-1, ip=129.213.198.120, request_id=zxpfdvhfyscdvwdp, trace_id=79hnaw8fnkjh4zirgqz975xi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:29:29 | WARN | api | Temporary network jitter detected rtt_ms=456 (env=prod, region=eu-west-1, ip=189.2.119.32, request_id=udw7og76xr3knd2n, trace_id=2ha7dho39h20uczbueqhpxl5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:31:22 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=me-south-1, ip=152.155.214.69, request_id=ywrlbvlxpgzyjkn8, trace_id=15l4ewbzjl66qes6fg3kwjdy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:31:36 | WARN | api | High memory usage warning mem=92% (env=prod, region=eu-west-1, ip=129.34.224.152, request_id=am32t8pl4ei90brl, trace_id=08q1kknlvdmhdw2lbskflv74, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:33:54 | WARN | api | Payment provider latency high (2351ms) (env=prod, region=us-east-1, ip=170.15.132.84, request_id=keaio1nxxfml7v3v, trace_id=e35aset4bnux85ino45slz4c, ua="PostmanRuntime/7.36.0")
2026-02-02 01:34:24 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=ap-southeast-1, ip=64.113.162.27, request_id=hns2p09ie1qwlyey, trace_id=kh4yod0e1m8crsomhxh8xdx1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:35:36 | WARN | api | Disk usage above 80% disk=96% (env=prod, region=us-east-1, ip=48.98.166.47, request_id=5pp4g4sr9fex669b, trace_id=yiy1y7pwao5w87zszk3sk14y, ua="curl/8.4.0")
2026-02-02 01:35:55 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=me-south-1, ip=65.12.126.254, request_id=iip68aowckgni3ul, trace_id=mgz0a5fny349jbxij1b3drte, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:36:02 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=223.220.24.24, request_id=dlmvc1bggpxqf3lv, trace_id=b9ordtsb8y10hwstz826uq6g, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:37:38 | WARN | api | Rate limit nearing threshold remaining=26 (env=prod, region=ap-southeast-1, ip=70.111.234.241, request_id=bspky88iyizxnalr, trace_id=te9pkdjlyq2jjosso9ufhfon, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:44:12 | WARN | api | Payment provider latency high (1595ms) (env=staging, region=us-east-1, ip=51.148.69.202, request_id=0d70w34qxdaagyv0, trace_id=k9v5lqq33vwfgs1syd1imtzf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:44:23 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=ap-southeast-1, ip=128.119.33.80, request_id=cy01482quu115ndn, trace_id=z949t95cjaia56bsr197h3sz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:46:57 | WARN | api | High memory usage warning mem=85% (env=staging, region=me-south-1, ip=169.160.235.226, request_id=kacgprtlx4mqttar, trace_id=473t2kk6ip1j87wh58py50t4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:47:24 | WARN | api | Temporary network jitter detected rtt_ms=198 (env=prod, region=eu-west-1, ip=165.86.8.134, request_id=zab7tnom3fxdtakl, trace_id=4r78th6m5q99ucj692dy66bl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:47:34 | WARN | api | Temporary network jitter detected rtt_ms=727 (env=staging, region=us-east-1, ip=70.156.64.179, request_id=g72glkf2obyh7tpr, trace_id=enrkluumoss4p81vnqpje7vf, ua="PostmanRuntime/7.36.0")
2026-02-02 01:50:52 | WARN | api | Elevated error rate observed window_s=120 rate=2.5% (env=prod, region=ap-southeast-1, ip=72.20.76.186, request_id=fz9j5paghjigh3d4, trace_id=nokm8hi4e8x9p5kthfuvbu3t, ua="PostmanRuntime/7.36.0")
2026-02-02 01:51:18 | WARN | api | Payment provider latency high (3390ms) (env=prod, region=eu-west-1, ip=167.62.221.52, request_id=4o0jclvz5wrsoj2o, trace_id=cbvlktgpiu2s1rridpsk8gm0, ua="curl/8.4.0")
2026-02-02 01:51:28 | WARN | api | Rate limit nearing threshold remaining=6 (env=prod, region=me-south-1, ip=114.46.93.64, request_id=1m0bhbhwe4ydcb3e, trace_id=vl5kg904v3fb5k6qkvn61c1b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:51:34 | WARN | api | Rate limit nearing threshold remaining=49 (env=prod, region=eu-west-1, ip=5.83.103.99, request_id=gxzl59uwknckql5y, trace_id=9807ue7oyjuqquvj5623ig2w, ua="PostmanRuntime/7.36.0")
2026-02-02 01:52:18 | WARN | api | Payment provider latency high (255ms) (env=prod, region=ap-southeast-1, ip=6.173.55.161, request_id=n2fvqiaynw6ijeg4, trace_id=rvhupjcss6ibr9bu10c4861y, ua="PostmanRuntime/7.36.0")
2026-02-02 01:53:36 | WARN | api | Slow response detected (424ms) endpoint=/payments/charge (env=dev, region=me-south-1, ip=14.212.67.240, request_id=q63fqnq8jkjyozkj, trace_id=rb3v0vxlmg6a6tdqbauxuadr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:54:17 | WARN | api | Slow response detected (166ms) endpoint=/inventory/SKU74049 (env=staging, region=eu-west-1, ip=107.242.4.4, request_id=x4wjz8b36iuebpv9, trace_id=yhs4xi06itmtn8rbgk4gcrsp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:57:26 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=prod, region=ap-southeast-1, ip=86.177.213.41, request_id=o8ytc0h31iodrj1j, trace_id=ddg0qt74n0joqii7w0k4xy4v, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:57:39 | WARN | api | Temporary network jitter detected rtt_ms=590 (env=prod, region=me-south-1, ip=237.84.40.139, request_id=xwlknjcofe7u8x2k, trace_id=dhljfejpj9vr5q8r0s5pq1bs, ua="PostmanRuntime/7.36.0")
2026-02-02 01:59:42 | WARN | api | Elevated error rate observed window_s=120 rate=10.1% (env=prod, region=us-east-1, ip=158.40.124.51, request_id=9eqdmn03z4xjhc8c, trace_id=lnrl33j14j1nsb01yvkw6efd, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:02:16 | WARN | api | Temporary network jitter detected rtt_ms=534 (env=dev, region=eu-west-1, ip=244.239.221.187, request_id=hc8d515xuemqp8gh, trace_id=kiq0dnbr9kx25ka09ejupcyf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:02:56 | WARN | api | Elevated error rate observed window_s=300 rate=3.9% (env=prod, region=us-east-1, ip=78.129.218.140, request_id=rr4f5dre3zg77xoe, trace_id=lu9ked2x6gib63kyirv7lm0q, ua="PostmanRuntime/7.36.0")
2026-02-02 02:04:19 | WARN | api | Queue backlog growing size=2838 (env=prod, region=me-south-1, ip=222.153.228.102, request_id=11nbv1w7d7wxowem, trace_id=p7dia5m037d764jr2izth32m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:04:21 | WARN | api | Slow response detected (2590ms) endpoint=/logout (env=prod, region=eu-west-1, ip=121.148.13.75, request_id=o9nocsur37nuw1ry, trace_id=8b7wve6xvham359a6xls76y4, ua="curl/8.4.0")
2026-02-02 02:06:35 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=me-south-1, ip=84.227.32.117, request_id=fytpb4h7qqoqmijd, trace_id=h5ddyw4s1vc68h0dw7jqv6n5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:06:38 | WARN | api | Elevated error rate observed window_s=30 rate=9.1% (env=dev, region=eu-west-1, ip=90.81.198.160, request_id=v652tqy8b4dgwug0, trace_id=dx3ctivbzpdzr18xp0ta7ybx, ua="PostmanRuntime/7.36.0")
2026-02-02 02:07:36 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=129.67.196.7, request_id=lkek2r7urwthonv6, trace_id=90qhxhge54r0og3e712w68st, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:11:08 | WARN | api | Retrying request to upstream service attempt=5 (env=dev, region=ap-southeast-1, ip=34.32.20.111, request_id=7ql1hwglpwcy6dys, trace_id=fqjqgiksjclymfrkwm20wtxv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:13:21 | WARN | api | Slow response detected (1645ms) endpoint=/files/1511 (env=prod, region=eu-west-1, ip=3.31.4.249, request_id=x93hoaqsqxounje8, trace_id=5cd6q2dmmuz8ezxcxdey38v3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:14:23 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=79.58.46.11, request_id=1fzr8edds8f8lhkn, trace_id=rjn6z2irxv1eg83fovwne56k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:17:45 | WARN | api | High memory usage warning mem=69% (env=prod, region=us-east-1, ip=38.231.153.247, request_id=x26wfcploiw8ha4u, trace_id=hi0j7ld6qmbzgq63etgxf47x, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:18:01 | WARN | api | Payment provider latency high (1305ms) (env=staging, region=us-east-1, ip=36.205.46.58, request_id=vaprlltx5i3kkcpp, trace_id=wsgwqevjqntads2cjdfjpazn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:27:01 | WARN | api | Disk usage above 80% disk=89% (env=staging, region=us-east-1, ip=104.187.12.218, request_id=i2ynve87djrxlnpn, trace_id=5z675sxi6onwqpc3d35nwn4a, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:27:54 | WARN | api | Disk usage above 80% disk=96% (env=prod, region=eu-west-1, ip=251.70.232.122, request_id=zfvvsa12o16682dz, trace_id=rfmns9k13a3i9omwnanyi2s4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:28:28 | WARN | api | Rate limit nearing threshold remaining=41 (env=prod, region=ap-southeast-1, ip=42.41.10.41, request_id=a5turvfujyx9ncsv, trace_id=91blbwzgp61xuxcy6g7bm7a2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:29:20 | WARN | api | Queue backlog growing size=7410 (env=staging, region=ap-southeast-1, ip=206.177.92.64, request_id=h18fj92vgd9rq17a, trace_id=bp61cpgg4p1omw4qxe3e4xwq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:31:41 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=98.137.50.136, request_id=9zj95mpncs4apci5, trace_id=n9oivv8bdljca39ilfv45hln, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:33:44 | WARN | api | Queue backlog growing size=7414 (env=prod, region=eu-west-1, ip=33.45.205.154, request_id=m509n706b85hndq3, trace_id=ghcg85elwtxhxlccudgj1nz6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:34:03 | WARN | api | Rate limit nearing threshold remaining=0 (env=prod, region=me-south-1, ip=195.31.214.192, request_id=ze2i8mm423i0mnzx, trace_id=mmok3v1jw2738xoxka86nqrr, ua="curl/8.4.0")
2026-02-02 02:34:06 | WARN | api | Rate limit nearing threshold remaining=30 (env=prod, region=me-south-1, ip=63.109.251.212, request_id=vo2k7ajjccb8uqdb, trace_id=6wi5gq4hnfetj7u7puzabucz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:53 | WARN | api | Elevated error rate observed window_s=300 rate=8.7% (env=prod, region=me-south-1, ip=228.19.52.91, request_id=lwfgm79rjw8za1sz, trace_id=dlgtcdlv4js5gyrxjaekwmy2, ua="PostmanRuntime/7.36.0")
2026-02-02 02:36:03 | WARN | api | Rate limit nearing threshold remaining=46 (env=prod, region=me-south-1, ip=113.15.101.133, request_id=yo0g5zltsxbwr2oi, trace_id=o28s5qb1hylsrmv4vgypdupu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:36:57 | WARN | api | Rate limit nearing threshold remaining=7 (env=prod, region=ap-southeast-1, ip=163.238.87.105, request_id=tj4gpitm3064veny, trace_id=qz8106d5b2x21rsps0rwepla, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:37:48 | WARN | api | Retrying request to upstream service attempt=5 (env=staging, region=ap-southeast-1, ip=90.251.247.4, request_id=9qbzjlq2wlzxc6f1, trace_id=97hulc34ozk7861ye992ue3l, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:38:57 | WARN | api | Temporary network jitter detected rtt_ms=120 (env=staging, region=ap-southeast-1, ip=88.68.98.38, request_id=76lipnu67e3n6gzd, trace_id=8ze1quru8pcpols4gutosasm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:39:16 | WARN | api | Payment provider latency high (104ms) (env=staging, region=eu-west-1, ip=174.222.110.247, request_id=4qng66op82dy2tay, trace_id=v3tvwzr4v1l7ilqlsisvltil, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:41:10 | WARN | api | Slow response detected (1289ms) endpoint=/health (env=prod, region=eu-west-1, ip=105.76.106.89, request_id=emmkdygih1zsc3u4, trace_id=hg7px9jwwr1kqwpmk3k5ujdp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:41:27 | WARN | api | Queue backlog growing size=5966 (env=prod, region=eu-west-1, ip=22.118.69.54, request_id=7opx0j3k9u7rewsu, trace_id=uwaft4p0ilizldmf2z2mkx3t, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:41:35 | WARN | api | High memory usage warning mem=92% (env=prod, region=us-east-1, ip=76.135.160.64, request_id=kd8c70p8rogxv600, trace_id=fqcmfamp54a97wp5az98m7ki, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:44:49 | WARN | api | Queue backlog growing size=1563 (env=dev, region=eu-west-1, ip=117.232.120.42, request_id=8mhiga4pxsfans3o, trace_id=mve4wdpe52ujrjoor2uei2wk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:47:07 | WARN | api | Payment provider latency high (3271ms) (env=prod, region=ap-southeast-1, ip=204.142.239.15, request_id=hl2h3smcsno1e09b, trace_id=u29c1f6xmu2zipncwwxax9gs, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:50:43 | WARN | api | Rate limit nearing threshold remaining=32 (env=prod, region=ap-southeast-1, ip=76.154.211.204, request_id=gazsfqen0ga2ynyu, trace_id=57r16xanaqxjt8v274j5j96f, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:54:02 | WARN | api | Temporary network jitter detected rtt_ms=530 (env=dev, region=me-south-1, ip=245.207.140.18, request_id=f2x3tauk4gx7g3y1, trace_id=xh4juqm1ctgel9z2mc3sxx05, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:55:04 | WARN | api | Slow response detected (1044ms) endpoint=/payments/charge (env=prod, region=ap-southeast-1, ip=247.94.198.189, request_id=z6haavx46dt23y0l, trace_id=nwmu4yg3sie4a9mk1p2adhs5, ua="curl/8.4.0")
2026-02-02 02:55:36 | WARN | api | High memory usage warning mem=93% (env=staging, region=eu-west-1, ip=214.5.222.243, request_id=mu1zjhh3lwqwytxe, trace_id=o2cgtvsydvcz40if09zednfn, ua="curl/8.4.0")
2026-02-02 02:58:22 | WARN | api | Queue backlog growing size=5891 (env=prod, region=us-east-1, ip=146.16.214.100, request_id=wyb7orsyq5ftfnh0, trace_id=eusmdvbgx87y2vlo1hr61yln, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:59:25 | WARN | api | Queue backlog growing size=4722 (env=prod, region=us-east-1, ip=141.248.95.195, request_id=aqrztr2nmqz96gn0, trace_id=kaz4efdf8mrwul1gcxpwd9ai, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 03:06:17 | WARN | api | Circuit breaker half-open dependency=kms (env=prod, region=eu-west-1, ip=171.151.205.24, request_id=w6ryfe1hdzb07e5y, trace_id=x67utc464au8g523mwfgk5g5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
